Title,Date,Views,Likes,Comments,Video_ID,Category,Extracted: ,LTV,CTL,Diff
SYMPTOMS OF A BAD AC COMPRESSOR,2022-05-14T18:39:48Z,828102,3111,148,F3Ncw2oapbw,AutosVehicles,6/22/2025,0.3756783585,4.757312761,1135
How to make something stand out in a picture using GIMP,2022-05-13T20:39:27Z,57,1,0,DhPOTQe4XTk,AutosVehicles,,1.754385965,0,1136
Isuzu D-Max - The smart choice or just a disappointment? | ReDriven used car review,2022-05-13T08:00:03Z,205692,4437,422,65bqDhOj1G8,AutosVehicles,,2.157108687,9.510930809,1136
Fixing A Neglected Craftsman Mower #shorts #mower,2022-05-10T19:28:34Z,185676,5144,184,7HdqrQ0TDBQ,AutosVehicles,,2.770417286,3.576982893,1139
SETTING A NEW TEMPO – FIAT PRESS CONFERENCE,2022-05-10T17:40:36Z,245081,326,56,dBozCcFdJUg,AutosVehicles,,0.1330172474,17.17791411,1139
How to Start the Engine if the Smart Key has a Discharged Battery (In Push Button Starters),2022-05-09T05:58:15Z,329869,2758,37,V7WMW7sWkMU,AutosVehicles,,0.8360894779,1.341551849,1140
How to start the engine without pressing the brake pedal (Push Button Starters),2022-05-09T04:40:25Z,616639,5452,196,DZ5zW4dXtVc,AutosVehicles,,0.8841477753,3.595011005,1140
Новый 2022 Mercedes-Benz A-class sedan. ASMR 🔊,2022-05-06T14:38:44Z,519740,16959,645,K5nogU-Li6A,AutosVehicles,,3.262977643,3.803290288,1143
Baby song☺☺# short #video😘😘koyel s.vlog💖💖💖,2022-05-06T10:08:24Z,9,1,0,mGiHABHkAIA,AutosVehicles,,11.11111111,0,1143
A Peek Inside the All-Electric EQS SUV | #shorts,2022-05-04T10:15:00Z,67782,3485,69,9rBpm6u53o4,AutosVehicles,,5.14148299,1.979913917,1145
"WARNING, PLEASE KEEP IN MIND. All your problems are not a DIY Job. You may need a shop. #JTtheCarGuy",2022-05-03T19:00:15Z,200697,4449,308,VGOoQNpjl-4,AutosVehicles,,2.216774541,6.922904023,1146
You're only a 20-minute install away from completely transforming the ride & feel of your Tacoma.,2022-05-03T16:50:03Z,864124,15701,384,9TGnSquXWSg,AutosVehicles,,1.816984599,2.445704095,1146
The 2022 BMW i4 Is a 540-Horsepower Electric M3 Rival,2022-05-03T15:56:13Z,1010202,16742,2555,qmqm5FrRN8A,AutosVehicles,,1.657292304,15.26102019,1146
The Lexus LX600 has an insanely luxurious back seat! 🤯,2022-05-03T09:04:26Z,8260598,443413,4290,hr7GqjiT7wc,AutosVehicles,,5.367807512,0.9674953148,1146
How To Check For Warped Rotors or A Sticky Brake Caliper Easy Fix!,2022-05-01T21:18:15Z,73403,1552,42,yBCand1SZns,AutosVehicles,,2.114354999,2.706185567,1148
Who of you likes to take a walk with the Kia Sportage?! #shorts | jessicarmaniac | PHEV | Hybrid,2022-05-01T07:13:40Z,1409988,32864,301,Vpcegry6TCk,AutosVehicles,,2.330799978,0.915895813,1148
The New 2022 Audi S8 Is a Luxury High-Performance Sedan,2022-04-30T16:06:38Z,767752,19053,2112,tHzSK-wEkQQ,AutosVehicles,,2.481660745,11.08486852,1149
"The ""Odd Rod"" is a 470bhp V8-Swapped Mad Max Style Miata | Top Gear American Tuned",2022-04-29T17:00:16Z,184968,7242,425,Y7tTK1M5JBQ,AutosVehicles,,3.915271831,5.868544601,1150
ALL These RVs are Towable by a Toyota Tacoma! #shorts,2022-04-28T21:01:38Z,112724,4753,72,a_zlLqOzcmE,AutosVehicles,,4.216493382,1.514832737,1151
Who knew the Koenigsegg Regera was a Transformer! 🤯 #shorts #Koenigsegg #supercars #hypercar #hd #ig,2022-04-24T02:00:10Z,25278098,744300,1012,cCnn7v3F644,AutosVehicles,,2.944446216,0.1359666801,1155
What’s a heel/toe downshift? And why should you care?,2022-04-23T03:19:00Z,175446,8344,82,6Bvb2h3aVJY,AutosVehicles,,4.755879302,0.9827420901,1156
Apply A Ceramic Hyperwax To Your Windshield In Under A Minute! - Chemical Guys - Dirty Shorts,2022-04-22T14:30:09Z,148544,6002,43,W8hsxN93tQ8,AutosVehicles,,4.040553641,0.7164278574,1157
The $110K Cadillac CT5-V Blackwing is the end of an era. 😕,2022-04-21T05:33:06Z,2161436,201654,1403,bxWpSclaqrI,AutosVehicles,,9.329630857,0.6957461791,1158
FIRST LOOK: BMW i7 - All-Electric Luxury Saloon with a Backseat Cinema | Top Gear,2022-04-20T12:00:18Z,557830,8163,1498,VOE3fUMD9vo,AutosVehicles,,1.463349049,18.35109641,1159
RS3 Engine in a MK7 Golf R | Owner Spotlight,2022-04-18T12:00:01Z,610553,13988,1046,-gq4Q2SI3w0,AutosVehicles,,2.291037797,7.477838147,1161
WARNING. This why your Push to Start button ignition switch has a No Crank No Start. KIN bad #shorts,2022-04-17T21:30:04Z,329038,3363,88,oCag1CMPlYg,AutosVehicles,,1.022070399,2.61671127,1162
COMO REGULAR A SUSPENSÃO A ROSCA EM CASA,2022-04-16T21:27:00Z,75689,1235,48,9nzQxrCmJS8,AutosVehicles,,1.631676994,3.886639676,1163
The $28K Civic Si is REALLY GOOD! 👀,2022-04-15T15:00:05Z,2689934,214619,2278,c1uep1hh16g,AutosVehicles,,7.978597244,1.061415811,1164
How to paint brake calipers like a Pro 🎨🎨🎨,2022-04-14T22:06:58Z,1414664,67513,386,Z5N3a7UaHjo,AutosVehicles,,4.772369976,0.5717417386,1165
I HAVE A CRUSH ON THE 2023 Wagoneer L Carbide | NY AUTO SHOW,2022-04-13T22:52:48Z,248991,3412,253,twdtXJlW5uY,AutosVehicles,,1.370330655,7.415005862,1166
How to avoid a tint ticket 🤫,2022-04-13T20:25:32Z,3693639,117597,1965,l3iQp1FiQy4,AutosVehicles,,3.183770802,1.670960994,1166
मेवाती आशिकधुलाई देखें A Talim sayar mewati,2022-04-13T11:43:45Z,73,4,0,hLuARqNVWK4,AutosVehicles,,5.479452055,0,1166
"Ja Morant & Anthony Edwards are delivering all the sauce, get it by April 17 at Popeyes on Uber Eats",2022-04-12T18:50:48Z,2988211,161788,980,mgoUWwSLtkM,AutosVehicles,,5.414209371,0.6057309566,1167
If you've never been in a private jet plane you NEED to see this #shorts,2022-04-11T16:00:17Z,138906902,2896551,5092,HPEVOui9PiY,AutosVehicles,,2.085246275,0.175795282,1168
Holley Sniper Stealth Blowing Fuel into a Big Block on the Dyno #shorts,2022-04-11T00:53:31Z,396505,10171,271,L24B4w-PpgA,AutosVehicles,,2.565163113,2.664438108,1168
Newb Dirt Bike Tips | Look like a Pro!,2022-04-10T22:54:35Z,3182388,125191,897,tyMx7iiGCdw,AutosVehicles,,3.933869786,0.7165051801,1169
Proteja e melhore pinturas ESCURAS com a Blend Black Spray!,2022-04-09T22:00:08Z,219233,5653,117,Sl5yZL9dmjA,AutosVehicles,,2.578535166,2.069697506,1170
Como poupar tempo ao remover a sonda lambda | AUTODOC #autodoc,2022-04-08T09:16:32Z,183893,2332,24,fwce8q2BBaA,AutosVehicles,,1.268128749,1.02915952,1171
Is buying a USED Kia Stinger worth the risk?,2022-04-08T08:01:25Z,768709,16250,1482,Gby6H8Rq7-s,AutosVehicles,,2.113933881,9.12,1171
👌🏻Aprende a Lubricar el Kit de Arrastre de Tú Moto y Prolonga su Vida Útil.,2022-04-08T01:11:49Z,874066,52376,331,h5-rdgjVQWQ,AutosVehicles,,5.992224843,0.6319688407,1171
OH YA!! The Greenlight Dually BIGFOOT! #shorts #bigfoot,2022-04-07T18:00:08Z,1766666,36526,0,RdhxQSi5QsI,AutosVehicles,,2.067510214,0,1172
How To Start A Lamborghini Countach | Lets Drive It,2022-04-06T14:47:22Z,3535296,174540,3031,wLby005Zq4o,AutosVehicles,,4.937068919,1.736564684,1173
Mercedes Benz A Class W176 2015 Ambient Lighting Upgrade Retrofit UK - Afterone UK,2022-04-05T22:36:41Z,69333,1245,31,4DsKEzt9dGg,AutosVehicles,,1.79568171,2.489959839,1174
Starting engine number 3 - AN-225,2022-04-05T12:40:29Z,27208324,563924,37088,W_ZvxgtBtM0,AutosVehicles,,2.072615719,6.576772757,1174
Is the NEW 2023 Acura Integra A-Spec a BETTER car than a Honda Civic Si?,2022-04-03T21:30:01Z,462571,12078,2525,Uuc_QzRYpwQ,AutosVehicles,,2.611058627,20.9057791,1176
,,,,,,,,#DIV/0!,#DIV/0!,#VALUE!
,,,,,,,,#DIV/0!,#DIV/0!,#VALUE!
JE FAIS UNE SKINCARE A MA FILLE DE 13 ans ( spécial été ) ❤️,2022-05-15T16:51:11Z,9200700,366078,2956,_PfpnvWYTjs,Comedy,,3.97880596,0.8074781877,1134
A Peek at Pico - SNL,2022-05-15T04:41:53Z,5304088,135710,5420,PLOJutxxj_Q,Comedy,,2.558592542,3.993810331,1134
Filming a silent movie #shorts,2022-05-14T15:37:19Z,6181946,605454,2818,NFIGF8N35CQ,Comedy,,9.79390632,0.4654358547,1135
Box of Lies with Millie Bobby Brown | The Tonight Show Starring Jimmy Fallon,2022-05-14T03:57:11Z,10171078,255438,3394,kY8stpY4rrc,Comedy,,2.511415211,1.328698158,1135
A Challenge For Any Man 😂😂 - K-Von,2022-05-14T00:00:03Z,1994524,137604,1592,Fz1NOzMafVQ,Comedy,,6.899089708,1.156943112,1135
QUANDO A PESSOA É AZARADA - KEIRA RIFF,2022-05-13T23:00:13Z,8589550,661397,1003,tYnwEsYAwQI,Comedy,,7.700019209,0.1516487072,1136
#PostMalone and #TheKidLaroi gave each other one of a kind tattoos! #shorts,2022-05-13T17:38:18Z,138463,6277,39,Z9iZ9GYzQ0I,Comedy,,4.533341037,0.6213159152,1136
